"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","gene","mate","qstart_raw","qend_raw","sstart_raw","send_raw"
"TAC102","SRR7910035.9045180",100,91,0,0,391,481,2,274,1.4e-52,184,"TAC102","R1",391,481,274,2
"TAC102","SRR7910035.4880137",100,99,0,0,850,948,2,298,1.46e-52,185,"TAC102","R1",850,948,298,2
"TAC102","SRR7910035.26824026",92.857,98,7,0,52,149,2,295,1.84e-52,184,"TAC102","R1",52,149,295,2
"TAC102","SRR7910035.20977055",92.929,99,7,0,193,291,2,298,2.01e-52,184,"TAC102","R1",193,291,2,298
"TAC102","SRR7910035.15641024",92.929,99,7,0,468,566,3,299,2.4e-52,184,"TAC102","R1",468,566,299,3
"TAC102","SRR7910035.24846487",100,88,0,0,91,178,3,266,2.67e-52,184,"TAC102","R1",91,178,3,266
"TAC102","SRR7910035.4211081",93,100,7,0,459,558,2,301,2.78e-52,184,"TAC102","R1",459,558,301,2
"TAC102","SRR7910035.12681896",93.878,98,6,0,534,631,3,296,3.07e-52,184,"TAC102","R1",534,631,296,3
"TAC102","SRR7910035.25250350",100,87,0,0,808,894,40,300,3.42e-52,184,"TAC102","R1",808,894,40,300
"TAC102","SRR7910035.23234485",95.789,95,4,0,554,648,17,301,3.45e-52,184,"TAC102","R1",554,648,301,17
"TAC102","SRR7910035.21664370",92.929,99,7,0,75,173,2,298,3.92e-52,184,"TAC102","R1",75,173,2,298
"TAC102","SRR7910035.15013082",100,87,0,0,808,894,40,300,4.08e-52,184,"TAC102","R1",808,894,40,300
"TAC102","SRR7910035.283127",98.889,90,1,0,1,90,3,272,4.2e-52,183,"TAC102","R1",1,90,272,3
"TAC102","SRR7910035.13794008",98.889,90,1,0,1,90,30,299,4.33e-52,183,"TAC102","R1",1,90,30,299
"TAC102","SRR7910035.11547275",92.857,98,7,0,450,547,3,296,4.69e-52,183,"TAC102","R1",450,547,296,3
"TAC102","SRR7910035.20358886",100,89,0,0,190,278,3,269,5.17e-52,183,"TAC102","R1",190,278,269,3
"TAC102","SRR7910035.18524643",100,89,0,0,190,278,33,299,5.17e-52,183,"TAC102","R1",190,278,33,299
"TAC102","SRR7910035.20311598",92.929,99,7,0,304,402,3,299,5.49e-52,183,"TAC102","R1",304,402,3,299
"TAC102","SRR7910035.11607571",95.789,95,4,0,485,579,3,287,6.3e-52,183,"TAC102","R1",485,579,287,3
"TAC102","SRR7910035.20928857",90.909,99,9,0,49,147,3,299,7.3e-52,183,"TAC102","R1",49,147,3,299
"TAC102","SRR7910035.18764491",100,100,0,0,99,198,2,301,7.59e-52,183,"TAC102","R1",99,198,301,2
"TAC102","SRR7910035.20371165",100,100,0,0,172,271,1,300,7.82e-52,183,"TAC102","R1",172,271,1,300
"TAC102","SRR7910035.14044486",100,100,0,0,172,271,1,300,7.82e-52,183,"TAC102","R1",172,271,1,300
"TAC102","SRR7910035.9603049",89.899,99,10,0,470,568,3,299,7.9e-52,183,"TAC102","R1",470,568,299,3
"TAC102","SRR7910035.23721100",100,100,0,0,121,220,2,301,8.06e-52,182,"TAC102","R1",121,220,2,301
"TAC102","SRR7910035.15073542",100,100,0,0,127,226,1,300,8.06e-52,182,"TAC102","R1",127,226,1,300
"TAC102","SRR7910035.21129188",97.778,90,2,0,89,178,30,299,9.91e-52,182,"TAC102","R1",89,178,299,30
"TAC102","SRR7910035.26592724",100,100,0,0,97,196,2,301,1e-51,182,"TAC102","R1",97,196,2,301
"TAC102","SRR7910035.10338335",100,87,0,0,92,178,2,262,1e-51,182,"TAC102","R1",92,178,2,262
"TAC102","SRR7910035.24175391",91.919,99,8,0,302,400,3,299,1.06e-51,182,"TAC102","R1",302,400,3,299
"TAC102","SRR7910035.10901806",100,100,0,0,126,225,2,301,1.33e-51,182,"TAC102","R1",126,225,301,2
"TAC102","SRR7910035.9148248",90.722,97,9,0,82,178,11,301,1.41e-51,182,"TAC102","R1",82,178,301,11
"TAC102","SRR7910035.24327908",100,100,0,0,124,223,2,301,1.44e-51,182,"TAC102","R1",124,223,301,2
"TAC102","SRR7910035.25394609",100,100,0,0,116,215,1,300,1.65e-51,182,"TAC102","R1",116,215,300,1
"TAC102","SRR7910035.21452504",100,100,0,0,116,215,1,300,1.65e-51,182,"TAC102","R1",116,215,300,1
"TAC102","SRR7910035.4870684",100,100,0,0,116,215,2,301,1.65e-51,182,"TAC102","R1",116,215,301,2
"TAC102","SRR7910035.18422631",91.489,94,8,0,841,934,18,299,1.73e-51,182,"TAC102","R1",841,934,299,18
"TAC102","SRR7910035.12547802",89.899,99,10,0,344,442,3,299,1.75e-51,182,"TAC102","R1",344,442,299,3
"TAC102","SRR7910035.27353135",100,86,0,0,808,893,42,299,1.81e-51,182,"TAC102","R1",808,893,42,299
"TAC102","SRR7910035.9649290",100,100,0,0,105,204,1,300,1.82e-51,182,"TAC102","R1",105,204,1,300
"TAC102","SRR7910035.7135250",100,100,0,0,104,203,1,300,1.82e-51,182,"TAC102","R1",104,203,300,1
"TAC102","SRR7910035.11813861",97.674,86,2,0,849,934,2,259,1.84e-51,182,"TAC102","R1",849,934,2,259
"TAC102","SRR7910035.19066431",97.778,90,2,0,1,90,30,299,1.84e-51,182,"TAC102","R1",1,90,30,299
"TAC102","SRR7910035.11032354",100,100,0,0,114,213,1,300,1.86e-51,182,"TAC102","R1",114,213,1,300
"TAC102","SRR7910035.26825735",92.929,99,7,0,380,478,3,299,2.05e-51,181,"TAC102","R1",380,478,299,3
"TAC102","SRR7910035.14597737",100,100,0,0,139,238,2,301,2.16e-51,181,"TAC102","R1",139,238,2,301
"TAC102","SRR7910035.22196704",100,86,0,0,808,893,1,258,2.2e-51,181,"TAC102","R1",808,893,258,1
"TAC102","SRR7910035.5391032",100,100,0,0,112,211,2,301,2.5e-51,181,"TAC102","R1",112,211,301,2
"TAC102","SRR7910035.14246843",100,87,0,0,808,894,3,263,2.65e-51,181,"TAC102","R1",808,894,263,3
"TAC102","SRR7910035.17243866",100,100,0,0,137,236,1,300,2.79e-51,181,"TAC102","R1",137,236,300,1
"TAC102","SRR7910035.23228533",100,99,0,0,121,219,3,299,2.93e-51,181,"TAC102","R1",121,219,299,3
"TAC102","SRR7910035.9850839",94.681,94,5,0,1,94,19,300,3.04e-51,181,"TAC102","R1",1,94,19,300
"TAC102","SRR7910035.19815719",100,100,0,0,166,265,1,300,3.29e-51,181,"TAC102","R1",166,265,1,300
"TAC102","SRR7910035.11237488",90.816,98,9,0,55,152,2,295,3.29e-51,181,"TAC102","R1",55,152,295,2
"TAC102","SRR7910035.27996901",100,98,0,0,854,951,6,299,3.56e-51,181,"TAC102","R1",854,951,299,6
"TAC102","SRR7910035.18342240",100,98,0,0,854,951,8,301,3.56e-51,181,"TAC102","R1",854,951,301,8
"TAC102","SRR7910035.8275178",100,100,0,0,133,232,2,301,3.71e-51,181,"TAC102","R1",133,232,301,2
"TAC102","SRR7910035.23681647",91.919,99,8,0,466,564,3,299,3.86e-51,181,"TAC102","R1",466,564,299,3
"TAC102","SRR7910035.26685519",100,100,0,0,138,237,1,300,3.97e-51,181,"TAC102","R1",138,237,300,1
"TAC102","SRR7910035.23867700",90,100,10,0,272,371,1,300,3.97e-51,181,"TAC102","R1",272,371,300,1
"TAC102","SRR7910035.19369123",90.909,99,9,0,449,547,3,299,4.09e-51,181,"TAC102","R1",449,547,299,3
"TAC102","SRR7910035.17851463",99,100,1,0,100,199,2,301,4.13e-51,181,"TAC102","R1",100,199,2,301
"TAC102","SRR7910035.13050929",100,99,0,0,119,217,2,298,4.34e-51,181,"TAC102","R1",119,217,298,2
"TAC102","SRR7910035.2118218",100,100,0,0,134,233,2,301,4.84e-51,181,"TAC102","R1",134,233,301,2
"TAC102","SRR7910035.2570996",98,100,2,0,850,949,1,300,4.98e-51,181,"TAC102","R1",850,949,300,1
"TAC102","SRR7910035.10079247",100,99,0,0,99,197,2,298,5.03e-51,181,"TAC102","R1",99,197,298,2
"TAC102","SRR7910035.3558330",100,99,0,0,99,197,3,299,5.03e-51,181,"TAC102","R1",99,197,299,3
"TAC102","SRR7910035.26344558",100,100,0,0,136,235,1,300,5.08e-51,181,"TAC102","R1",136,235,300,1
"TAC102","SRR7910035.13575871",100,100,0,0,136,235,2,301,5.08e-51,181,"TAC102","R1",136,235,2,301
"TAC102","SRR7910035.13328955",100,100,0,0,136,235,1,300,5.08e-51,181,"TAC102","R1",136,235,300,1
"TAC102","SRR7910035.10531554",100,100,0,0,136,235,2,301,5.08e-51,181,"TAC102","R1",136,235,301,2
"TAC102","SRR7910035.3612149",100,100,0,0,136,235,1,300,5.08e-51,181,"TAC102","R1",136,235,1,300
"TAC102","SRR7910035.2552330",100,100,0,0,136,235,2,301,5.08e-51,181,"TAC102","R1",136,235,301,2
"TAC102","SRR7910035.22522161",90.909,99,9,0,500,598,2,298,5.13e-51,181,"TAC102","R1",500,598,298,2
"TAC102","SRR7910035.11204692",99,100,1,0,169,268,1,300,5.18e-51,181,"TAC102","R1",169,268,1,300
"TAC102","SRR7910035.1363182",100,100,0,0,140,239,2,301,5.18e-51,181,"TAC102","R1",140,239,2,301
"TAC102","SRR7910035.16562203",100,100,0,0,164,263,1,300,5.6e-51,180,"TAC102","R1",164,263,300,1
"TAC102","SRR7910035.7190496",100,100,0,0,163,262,2,301,5.94e-51,180,"TAC102","R1",163,262,301,2
"TAC102","SRR7910035.17926967",96.703,91,3,0,190,280,27,299,6e-51,180,"TAC102","R1",190,280,27,299
"TAC102","SRR7910035.14239562",91,100,9,0,460,559,2,301,6.06e-51,180,"TAC102","R1",460,559,301,2
"TAC102","SRR7910035.22617445",100,99,0,0,116,214,3,299,6.49e-51,180,"TAC102","R1",116,214,299,3
"TAC102","SRR7910035.16275830",100,99,0,0,116,214,3,299,6.49e-51,180,"TAC102","R1",116,214,299,3
"TAC102","SRR7910035.14745",100,99,0,0,116,214,3,299,6.49e-51,180,"TAC102","R1",116,214,3,299
"TAC102","SRR7910035.23082090",97.802,91,2,0,558,648,29,301,6.56e-51,180,"TAC102","R1",558,648,301,29
"TAC102","SRR7910035.15185954",100,86,0,0,416,501,3,260,6.62e-51,179,"TAC102","R1",416,501,3,260
"TAC102","SRR7910035.23067382",100,99,0,0,117,215,1,297,6.62e-51,180,"TAC102","R1",117,215,297,1
"TAC102","SRR7910035.16684303",100,99,0,0,117,215,1,297,6.62e-51,180,"TAC102","R1",117,215,297,1
"TAC102","SRR7910035.25595313",100,99,0,0,97,195,3,299,6.69e-51,180,"TAC102","R1",97,195,3,299
"TAC102","SRR7910035.27172129",100,100,0,0,135,234,2,301,6.89e-51,180,"TAC102","R1",135,234,301,2
"TAC102","SRR7910035.9497170",100,100,0,0,161,260,2,301,7.03e-51,180,"TAC102","R1",161,260,301,2
"TAC102","SRR7910035.3488390",98.864,88,1,0,1,88,37,300,7.31e-51,180,"TAC102","R1",1,88,37,300
"TAC102","SRR7910035.25397876",100,100,0,0,107,206,1,300,7.83e-51,180,"TAC102","R1",107,206,300,1
"TAC102","SRR7910035.18453046",100,99,0,0,98,196,2,298,8.06e-51,180,"TAC102","R1",98,196,298,2
"TAC102","SRR7910035.7684537",100,100,0,0,144,243,1,300,8.39e-51,180,"TAC102","R1",144,243,300,1
"TAC102","SRR7910035.26260921",100,100,0,0,162,261,2,301,8.72e-51,180,"TAC102","R1",162,261,301,2
"TAC102","SRR7910035.26302728",100,100,0,0,145,244,1,300,9.63e-51,180,"TAC102","R1",145,244,300,1
"TAC102","SRR7910035.3365528",98.876,89,1,0,560,648,32,298,9.72e-51,180,"TAC102","R1",560,648,298,32
"TAC102","SRR7910035.1757034",98,100,2,0,128,227,2,301,9.91e-51,179,"TAC102","R1",128,227,2,301
"TAC102","SRR7910035.24306844",99,100,1,0,102,201,2,301,1e-50,179,"TAC102","R1",102,201,2,301
"TAC102","SRR7910035.11527768",98.876,89,1,0,560,648,2,268,1.12e-50,179,"TAC102","R1",560,648,2,268
"TAC102","SRR7910035.27361796",100,99,0,0,112,210,3,299,1.13e-50,179,"TAC102","R1",112,210,3,299
"TAC102","SRR7910035.21756227",91.919,99,8,0,443,541,3,299,1.15e-50,179,"TAC102","R1",443,541,299,3
"TAC102","SRR7910035.7052548",98.837,86,1,0,808,893,42,299,1.16e-50,179,"TAC102","R1",808,893,42,299
"TAC102","SRR7910035.17804364",99,100,1,0,128,227,1,300,1.27e-50,179,"TAC102","R1",128,227,1,300
"TAC102","SRR7910035.8796839",98.99,99,1,0,129,227,1,297,1.27e-50,179,"TAC102","R1",129,227,1,297
"TAC102","SRR7910035.11144571",100,99,0,0,174,272,2,298,1.38e-50,179,"TAC102","R1",174,272,298,2
"TAC102","SRR7910035.10469029",99,100,1,0,137,236,1,300,1.38e-50,179,"TAC102","R1",137,236,300,1
"TAC102","SRR7910035.6695076",100,99,0,0,174,272,2,298,1.38e-50,179,"TAC102","R1",174,272,298,2
"TAC102","SRR7910035.1020915",100,99,0,0,133,231,1,297,1.41e-50,179,"TAC102","R1",133,231,297,1
"TAC102","SRR7910035.13181340",100,99,0,0,176,274,3,299,1.41e-50,179,"TAC102","R1",176,274,299,3
"TAC102","SRR7910035.18715520",100,99,0,0,133,231,3,299,1.45e-50,179,"TAC102","R1",133,231,3,299
"TAC102","SRR7910035.9479734",100,99,0,0,133,231,2,298,1.45e-50,179,"TAC102","R1",133,231,298,2
"TAC102","SRR7910035.25519866",100,100,0,0,146,245,1,300,1.51e-50,179,"TAC102","R1",146,245,300,1
"TAC102","SRR7910035.13425685",100,100,0,0,146,245,2,301,1.51e-50,179,"TAC102","R1",146,245,2,301
"TAC102","SRR7910035.1158674",99,100,1,0,140,239,1,300,1.57e-50,179,"TAC102","R1",140,239,1,300
"TAC102","SRR7910035.24749616",100,99,0,0,139,237,3,299,1.64e-50,179,"TAC102","R1",139,237,3,299
"TAC102","SRR7910035.21510297",98.99,99,1,0,117,215,2,298,1.65e-50,179,"TAC102","R1",117,215,2,298
"TAC102","SRR7910035.6549469",99,100,1,0,112,211,1,300,1.72e-50,179,"TAC102","R1",112,211,1,300
"TAC102","SRR7910035.11006079",100,99,0,0,113,211,3,299,1.77e-50,179,"TAC102","R1",113,211,3,299
"TAC102","SRR7910035.18468725",98.99,99,1,0,117,215,2,298,2.28e-50,179,"TAC102","R1",117,215,2,298
"TAC102","SRR7910035.19133308",100,100,0,0,160,259,2,301,2.33e-50,179,"TAC102","R1",160,259,2,301
"TAC102","SRR7910035.12516788",97,100,3,0,99,198,1,300,2.52e-50,179,"TAC102","R1",99,198,1,300
"TAC102","SRR7910035.3977579",100,85,0,0,47,131,3,257,2.54e-50,178,"TAC102","R1",47,131,257,3
"TAC102","SRR7910035.18463337",98,100,2,0,175,274,2,301,2.55e-50,178,"TAC102","R1",175,274,301,2
"TAC102","SRR7910035.10151607",99,100,1,0,169,268,1,300,2.73e-50,178,"TAC102","R1",169,268,300,1
"TAC102","SRR7910035.5675315",99,100,1,0,102,201,1,300,2.76e-50,178,"TAC102","R1",102,201,1,300
"TAC102","SRR7910035.2717167",100,99,0,0,111,209,3,299,2.81e-50,178,"TAC102","R1",111,209,299,3
"TAC102","SRR7910035.1280076",98.99,99,1,0,172,270,3,299,2.89e-50,178,"TAC102","R1",172,270,3,299
"TAC102","SRR7910035.16213299",100,98,0,0,99,196,3,296,2.95e-50,178,"TAC102","R1",99,196,3,296
"TAC102","SRR7910035.7215478",89.899,99,10,0,454,552,3,299,2.95e-50,178,"TAC102","R1",454,552,299,3
"TAC102","SRR7910035.23126829",88.776,98,11,0,290,387,3,296,2.98e-50,178,"TAC102","R1",290,387,296,3
"TAC102","SRR7910035.22821024",100,100,0,0,149,248,1,300,3.07e-50,178,"TAC102","R1",149,248,1,300
"TAC102","SRR7910035.17357664",98.851,87,1,0,1,87,40,300,3.16e-50,178,"TAC102","R1",1,87,40,300
"TAC102","SRR7910035.11575976",98.851,87,1,0,1,87,1,261,3.16e-50,178,"TAC102","R1",1,87,261,1
"TAC102","SRR7910035.17551883",100,99,0,0,108,206,3,299,3.39e-50,178,"TAC102","R1",108,206,299,3
"TAC102","SRR7910035.27610603",98.99,99,1,0,130,228,2,298,3.56e-50,178,"TAC102","R1",130,228,298,2
"TAC102","SRR7910035.19589197",99,100,1,0,145,244,2,301,4.08e-50,178,"TAC102","R1",145,244,2,301
"TAC102","SRR7910035.21735405",91.753,97,8,0,399,495,2,292,4.29e-50,178,"TAC102","R1",399,495,292,2
"TAC102","SRR7910035.24874589",100,99,0,0,110,208,3,299,4.68e-50,178,"TAC102","R1",110,208,299,3
"TAC102","SRR7910035.8749481",100,99,0,0,110,208,3,299,4.68e-50,178,"TAC102","R1",110,208,299,3
"TAC102","SRR7910035.24895062",90,100,10,0,454,553,1,300,4.78e-50,177,"TAC102","R1",454,553,300,1
"TAC102","SRR7910035.10927606",99,100,1,0,161,260,1,300,4.82e-50,177,"TAC102","R1",161,260,300,1
"TAC102","SRR7910035.4579557",100,99,0,0,141,239,3,299,4.97e-50,177,"TAC102","R1",141,239,299,3
"TAC102","SRR7910035.11453519",91,100,9,0,327,426,2,301,5.48e-50,177,"TAC102","R1",327,426,301,2
"TAC102","SRR7910035.6817033",99,100,1,0,145,244,2,301,5.7e-50,177,"TAC102","R1",145,244,301,2
"TAC102","SRR7910035.20584527",89.899,99,10,0,509,607,1,297,6.05e-50,177,"TAC102","R1",509,607,297,1
"TAC102","SRR7910035.11970157",100,100,0,0,158,257,1,300,6.41e-50,177,"TAC102","R1",158,257,300,1
"TAC102","SRR7910035.3122115",100,100,0,0,158,257,2,301,6.41e-50,177,"TAC102","R1",158,257,301,2
"TAC102","SRR7910035.13494627",100,100,0,0,155,254,2,301,6.61e-50,177,"TAC102","R1",155,254,2,301
"TAC102","SRR7910035.21273833",99,100,1,0,157,256,1,300,7.58e-50,177,"TAC102","R1",157,256,300,1
"TAC102","SRR7910035.15638983",95.506,89,4,0,812,900,34,300,7.66e-50,177,"TAC102","R1",812,900,34,300
"TAC102","SRR7910035.330184",100,99,0,0,147,245,3,299,7.73e-50,177,"TAC102","R1",147,245,299,3
"TAC102","SRR7910035.23886727",88.776,98,11,0,49,146,3,296,7.88e-50,177,"TAC102","R1",49,146,3,296
"TAC102","SRR7910035.25230616",100,98,0,0,177,274,2,295,8.45e-50,177,"TAC102","R1",177,274,295,2
"TAC102","SRR7910035.25109005",90.909,99,9,0,62,160,3,299,8.7e-50,177,"TAC102","R1",62,160,3,299
"TAC102","SRR7910035.7818429",97.753,89,2,0,560,648,34,300,9.69e-50,177,"TAC102","R1",560,648,300,34
"TAC102","SRR7910035.9727901",100,96,0,0,856,951,14,301,9.98e-50,177,"TAC102","R1",856,951,301,14
"TAC102","SRR7910035.18452770",100,100,0,0,154,253,1,300,1.03e-49,177,"TAC102","R1",154,253,300,1
"TAC102","SRR7910035.3480761",98.99,99,1,0,164,262,3,299,1.06e-49,177,"TAC102","R1",164,262,3,299
"TAC102","SRR7910035.17780281",100,98,0,0,107,204,3,296,1.08e-49,177,"TAC102","R1",107,204,296,3
"TAC102","SRR7910035.10588222",100,98,0,0,134,231,2,295,1.11e-49,177,"TAC102","R1",134,231,2,295
"TAC102","SRR7910035.13141423",98.98,98,1,0,99,196,2,295,1.14e-49,177,"TAC102","R1",99,196,2,295
"TAC102","SRR7910035.12433900",100,83,0,0,808,890,51,299,1.16e-49,177,"TAC102","R1",808,890,51,299
"TAC102","SRR7910035.20916385",94.253,87,5,0,848,934,40,300,1.21e-49,177,"TAC102","R1",848,934,300,40
"TAC102","SRR7910035.13293979",98.99,99,1,0,108,206,3,299,1.25e-49,176,"TAC102","R1",108,206,299,3
"TAC102","SRR7910035.2164080",100,100,0,0,156,255,1,300,1.26e-49,176,"TAC102","R1",156,255,1,300
"TAC102","SRR7910035.1605105",97,100,3,0,97,196,1,300,1.29e-49,176,"TAC102","R1",97,196,1,300
"TAC102","SRR7910035.11387733",97.701,87,2,0,1,87,3,263,1.45e-49,176,"TAC102","R1",1,87,263,3
"TAC102","SRR7910035.18221750",90.816,98,9,0,28,125,2,295,1.49e-49,176,"TAC102","R1",28,125,295,2
"TAC102","SRR7910035.14251647",98.837,86,1,0,1,86,42,299,1.51e-49,176,"TAC102","R1",1,86,42,299
"TAC102","SRR7910035.15878771",97.753,89,2,0,560,648,35,301,1.55e-49,176,"TAC102","R1",560,648,301,35
"TAC102","SRR7910035.19805190",99,100,1,0,150,249,2,301,1.61e-49,176,"TAC102","R1",150,249,2,301
"TAC102","SRR7910035.22968609",100,99,0,0,151,249,3,299,1.87e-49,176,"TAC102","R1",151,249,3,299
"TAC102","SRR7910035.13976074",100,99,0,0,152,250,1,297,1.89e-49,176,"TAC102","R1",152,250,297,1
"TAC102","SRR7910035.24579315",87.755,98,12,0,507,604,2,295,1.95e-49,176,"TAC102","R1",507,604,295,2
"TAC102","SRR7910035.23393848",97,100,3,0,115,214,1,300,2.02e-49,176,"TAC102","R1",115,214,1,300
"TAC102","SRR7910035.27273137",98,100,2,0,114,213,2,301,2.15e-49,176,"TAC102","R1",114,213,2,301
"TAC102","SRR7910035.16421404",88,100,12,0,458,557,2,301,2.74e-49,176,"TAC102","R1",458,557,301,2
"TAC102","SRR7910035.11580141",98.99,99,1,0,107,205,3,299,2.97e-49,176,"TAC102","R1",107,205,3,299
"TAC102","SRR7910035.26042406",98.837,86,1,0,92,177,2,259,3.03e-49,176,"TAC102","R1",92,177,2,259
"TAC102","SRR7910035.11830783",100,85,0,0,190,274,3,257,3.18e-49,175,"TAC102","R1",190,274,257,3
"TAC102","SRR7910035.26326583",100,99,0,0,158,256,2,298,3.23e-49,175,"TAC102","R1",158,256,2,298
"TAC102","SRR7910035.15331310",100,99,0,0,157,255,3,299,3.23e-49,175,"TAC102","R1",157,255,299,3
"TAC102","SRR7910035.4081579",100,99,0,0,158,256,2,298,3.23e-49,175,"TAC102","R1",158,256,2,298
"TAC102","SRR7910035.12844626",98.99,99,1,0,163,261,3,299,3.3e-49,175,"TAC102","R1",163,261,299,3
"TAC102","SRR7910035.19147183",98.99,99,1,0,142,240,3,299,3.44e-49,175,"TAC102","R1",142,240,3,299
"TAC102","SRR7910035.24543684",100,99,0,0,155,253,3,299,3.57e-49,175,"TAC102","R1",155,253,3,299
"TAC102","SRR7910035.12301303",100,99,0,0,155,253,3,299,3.57e-49,175,"TAC102","R1",155,253,3,299
"TAC102","SRR7910035.1073667",100,82,0,0,808,889,3,248,3.75e-49,175,"TAC102","R1",808,889,248,3
"TAC102","SRR7910035.21435727",98.99,99,1,0,143,241,3,299,3.79e-49,175,"TAC102","R1",143,241,3,299
"TAC102","SRR7910035.25726816",100,82,0,0,808,889,1,246,3.87e-49,175,"TAC102","R1",808,889,246,1
"TAC102","SRR7910035.12113293",100,82,0,0,808,889,2,247,3.87e-49,175,"TAC102","R1",808,889,247,2
"TAC102","SRR7910035.2673206",88.889,99,11,0,489,587,2,298,4.18e-49,175,"TAC102","R1",489,587,298,2
"TAC102","SRR7910035.3470812",96.97,99,3,0,166,264,3,299,4.26e-49,175,"TAC102","R1",166,264,299,3
"TAC102","SRR7910035.4972024",98.99,99,1,0,152,250,2,298,4.35e-49,175,"TAC102","R1",152,250,298,2
"TAC102","SRR7910035.22318177",100,99,0,0,156,254,3,299,4.66e-49,175,"TAC102","R1",156,254,3,299
"TAC102","SRR7910035.24530423",96.97,99,3,0,95,193,2,298,4.7e-49,175,"TAC102","R1",95,193,298,2
"TAC102","SRR7910035.3569063",96.629,89,3,0,560,648,2,268,4.84e-49,175,"TAC102","R1",560,648,2,268
"TAC102","SRR7910035.15428972",98,100,2,0,145,244,1,300,5.09e-49,175,"TAC102","R1",145,244,1,300
"TAC102","SRR7910035.16153372",99,100,1,0,160,259,2,301,5.24e-49,175,"TAC102","R1",160,259,2,301
"TAC102","SRR7910035.7538754",95.96,99,4,0,852,950,3,299,5.67e-49,175,"TAC102","R1",852,950,299,3
"TAC102","SRR7910035.16885088",100,99,0,0,154,252,3,299,6.01e-49,174,"TAC102","R1",154,252,3,299
"TAC102","SRR7910035.6138370",99,100,1,0,152,251,1,300,6.25e-49,174,"TAC102","R1",152,251,1,300
"TAC102","SRR7910035.20884353",99,100,1,0,149,248,2,301,6.7e-49,174,"TAC102","R1",149,248,2,301
"TAC102","SRR7910035.13931021",100,95,0,0,857,951,15,299,7.68e-49,174,"TAC102","R1",857,951,299,15
"TAC102","SRR7910035.10441924",96.552,87,3,0,1,87,40,300,8.47e-49,174,"TAC102","R1",1,87,40,300
"TAC102","SRR7910035.13942725",97.98,99,2,0,106,204,1,297,9.51e-49,174,"TAC102","R1",106,204,1,297
"TAC102","SRR7910035.1102085",96.939,98,3,0,99,196,3,296,1.01e-48,174,"TAC102","R1",99,196,3,296
"TAC102","SRR7910035.19344474",96.97,99,3,0,139,237,3,299,1.14e-48,174,"TAC102","R1",139,237,3,299
"TAC102","SRR7910035.16416812",99,100,1,0,155,254,1,300,1.19e-48,174,"TAC102","R1",155,254,1,300
"TAC102","SRR7910035.9072493",100,81,0,0,808,888,57,299,1.27e-48,174,"TAC102","R1",808,888,57,299
"TAC102","SRR7910035.10118693",98.99,99,1,0,156,254,3,299,1.32e-48,174,"TAC102","R1",156,254,3,299
"TAC102","SRR7910035.24810254",100,81,0,0,808,888,2,244,1.33e-48,174,"TAC102","R1",808,888,244,2
"TAC102","SRR7910035.5490736",100,81,0,0,808,888,56,298,1.53e-48,173,"TAC102","R1",808,888,56,298
"TAC102","SRR7910035.13742997",97,100,3,0,120,219,1,300,1.7e-48,173,"TAC102","R1",120,219,300,1
"TAC102","SRR7910035.17260597",85.859,99,14,0,38,136,2,298,2.04e-48,173,"TAC102","R1",38,136,2,298
"TAC102","SRR7910035.3123418",98.81,84,1,0,228,311,2,253,2.08e-48,172,"TAC102","R1",228,311,2,253
"TAC102","SRR7910035.8982350",93.333,90,6,0,89,178,31,300,2.09e-48,173,"TAC102","R1",89,178,300,31
"TAC102","SRR7910035.3341069",97,100,3,0,160,259,1,300,2.09e-48,173,"TAC102","R1",160,259,1,300
"TAC102","SRR7910035.17314253",89,100,11,0,487,586,1,300,2.28e-48,173,"TAC102","R1",487,586,300,1
"TAC102","SRR7910035.25745762",96.97,99,3,0,110,208,3,299,2.32e-48,173,"TAC102","R1",110,208,3,299
"TAC102","SRR7910035.8415051",98.99,99,1,0,157,255,3,299,2.32e-48,173,"TAC102","R1",157,255,3,299
"TAC102","SRR7910035.18300461",98.947,95,1,0,857,951,17,301,2.59e-48,173,"TAC102","R1",857,951,301,17
"TAC102","SRR7910035.18129489",87.879,99,12,0,507,605,3,299,2.61e-48,173,"TAC102","R1",507,605,299,3
"TAC102","SRR7910035.17281305",94.949,99,5,0,123,221,3,299,2.64e-48,173,"TAC102","R1",123,221,299,3
"TAC102","SRR7910035.6068583",97.98,99,2,0,150,248,2,298,3.31e-48,172,"TAC102","R1",150,248,298,2
"TAC102","SRR7910035.6291325",97.98,99,2,0,135,233,3,299,3.68e-48,172,"TAC102","R1",135,233,299,3
"TAC102","SRR7910035.796826",98.969,97,1,0,140,236,3,293,4.02e-48,172,"TAC102","R1",140,236,3,293
"TAC102","SRR7910035.26367709",98.824,85,1,0,563,647,3,257,4.39e-48,172,"TAC102","R1",563,647,3,257
"TAC102","SRR7910035.22030347",86.869,99,13,0,470,568,3,299,4.39e-48,172,"TAC102","R1",470,568,299,3
"TAC102","SRR7910035.11862689",98.947,95,1,0,857,951,3,287,4.53e-48,172,"TAC102","R1",857,951,3,287
