"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","gene","mate","qstart_raw","qend_raw","sstart_raw","send_raw","q_span_aa","s_span_nt","expected_nt_span","span_matches_3x"
"TAC102","SRR7910035.15679303",98,100,2,0,352,451,2,301,1.61e-57,199,"TAC102","R2",352,451,2,301,100,300,300,TRUE
"TAC102","SRR7910035.25378359",94.898,98,5,0,830,927,4,297,1.7e-57,199,"TAC102","R2",830,927,297,4,98,294,294,TRUE
"TAC102","SRR7910035.22583440",98,100,2,0,518,617,1,300,1.7e-57,199,"TAC102","R2",518,617,300,1,100,300,300,TRUE
"TAC102","SRR7910035.12523708",97,100,3,0,397,496,2,301,1.71e-57,199,"TAC102","R2",397,496,301,2,100,300,300,TRUE
"TAC102","SRR7910035.20106865",96,100,4,0,400,499,1,300,1.76e-57,199,"TAC102","R2",400,499,300,1,100,300,300,TRUE
"TAC102","SRR7910035.375198",98,100,2,0,12,111,2,301,1.76e-57,199,"TAC102","R2",12,111,301,2,100,300,300,TRUE
"TAC102","SRR7910035.14511909",96.97,99,3,0,44,142,3,299,1.8e-57,199,"TAC102","R2",44,142,299,3,99,297,297,TRUE
"TAC102","SRR7910035.23234485",97,100,3,0,441,540,2,301,1.91e-57,198,"TAC102","R2",441,540,2,301,100,300,300,TRUE
"TAC102","SRR7910035.10890942",96,100,4,0,251,350,1,300,1.91e-57,198,"TAC102","R2",251,350,1,300,100,300,300,TRUE
"TAC102","SRR7910035.9624886",98.925,93,1,0,842,934,22,300,1.91e-57,198,"TAC102","R2",842,934,300,22,93,279,279,TRUE
"TAC102","SRR7910035.1428880",97,100,3,0,3,102,2,301,1.95e-57,198,"TAC102","R2",3,102,301,2,100,300,300,TRUE
"TAC102","SRR7910035.2912825",98.99,99,1,0,370,468,3,299,1.97e-57,198,"TAC102","R2",370,468,299,3,99,297,297,TRUE
"TAC102","SRR7910035.25717934",98.99,99,1,0,443,541,2,298,2.07e-57,198,"TAC102","R2",443,541,2,298,99,297,297,TRUE
"TAC102","SRR7910035.26382147",97,100,3,0,397,496,1,300,2.17e-57,198,"TAC102","R2",397,496,1,300,100,300,300,TRUE
"TAC102","SRR7910035.3596139",97,100,3,0,461,560,1,300,2.33e-57,198,"TAC102","R2",461,560,1,300,100,300,300,TRUE
"TAC102","SRR7910035.4528482",96.97,99,3,0,289,387,5,301,2.38e-57,198,"TAC102","R2",289,387,5,301,99,297,297,TRUE
"TAC102","SRR7910035.27953758",96,100,4,0,406,505,1,300,2.4e-57,198,"TAC102","R2",406,505,300,1,100,300,300,TRUE
"TAC102","SRR7910035.24312796",97.98,99,2,0,359,457,1,297,2.48e-57,198,"TAC102","R2",359,457,1,297,99,297,297,TRUE
"TAC102","SRR7910035.23782670",97.98,99,2,0,449,547,2,298,2.55e-57,198,"TAC102","R2",449,547,2,298,99,297,297,TRUE
"TAC102","SRR7910035.19601690",97,100,3,0,352,451,1,300,2.58e-57,198,"TAC102","R2",352,451,300,1,100,300,300,TRUE
"TAC102","SRR7910035.6629153",97,100,3,0,324,423,1,300,2.6e-57,198,"TAC102","R2",324,423,300,1,100,300,300,TRUE
"TAC102","SRR7910035.26369245",95,100,5,0,433,532,1,300,2.68e-57,198,"TAC102","R2",433,532,300,1,100,300,300,TRUE
"TAC102","SRR7910035.15149623",96.97,99,3,0,416,514,1,297,2.73e-57,198,"TAC102","R2",416,514,297,1,99,297,297,TRUE
"TAC102","SRR7910035.8623892",97,100,3,0,247,346,1,300,2.76e-57,198,"TAC102","R2",247,346,1,300,100,300,300,TRUE
"TAC102","SRR7910035.2023235",96,100,4,0,257,356,2,301,2.79e-57,198,"TAC102","R2",257,356,301,2,100,300,300,TRUE
"TAC102","SRR7910035.7325496",94,100,6,0,816,915,1,300,3.21e-57,198,"TAC102","R2",816,915,1,300,100,300,300,TRUE
"TAC102","SRR7910035.1329265",96.97,99,3,0,270,368,3,299,3.27e-57,198,"TAC102","R2",270,368,3,299,99,297,297,TRUE
"TAC102","SRR7910035.25749561",97.98,99,2,0,318,416,3,299,3.37e-57,198,"TAC102","R2",318,416,299,3,99,297,297,TRUE
"TAC102","SRR7910035.15532717",96,100,4,0,468,567,1,300,3.87e-57,197,"TAC102","R2",468,567,1,300,100,300,300,TRUE
"TAC102","SRR7910035.19344474",96,100,4,0,273,372,1,300,3.91e-57,197,"TAC102","R2",273,372,300,1,100,300,300,TRUE
"TAC102","SRR7910035.2543475",98.99,99,1,0,323,421,2,298,3.95e-57,197,"TAC102","R2",323,421,298,2,99,297,297,TRUE
"TAC102","SRR7910035.7093570",97,100,3,0,476,575,2,301,4.03e-57,197,"TAC102","R2",476,575,301,2,100,300,300,TRUE
"TAC102","SRR7910035.19731183",97.98,99,2,0,357,455,2,298,4.23e-57,197,"TAC102","R2",357,455,2,298,99,297,297,TRUE
"TAC102","SRR7910035.28165309",98,100,2,0,306,405,2,301,4.54e-57,197,"TAC102","R2",306,405,2,301,100,300,300,TRUE
"TAC102","SRR7910035.6387962",97,100,3,0,194,293,1,300,4.77e-57,197,"TAC102","R2",194,293,1,300,100,300,300,TRUE
"TAC102","SRR7910035.3221880",97.938,97,2,0,277,373,3,293,5.07e-57,197,"TAC102","R2",277,373,293,3,97,291,291,TRUE
"TAC102","SRR7910035.22617445",95.96,99,4,0,56,154,3,299,5.12e-57,197,"TAC102","R2",56,154,3,299,99,297,297,TRUE
"TAC102","SRR7910035.5748575",99,100,1,0,380,479,2,301,5.12e-57,197,"TAC102","R2",380,479,301,2,100,300,300,TRUE
"TAC102","SRR7910035.12506150",96.97,99,3,0,292,390,3,299,5.32e-57,197,"TAC102","R2",292,390,3,299,99,297,297,TRUE
"TAC102","SRR7910035.3507460",95,100,5,0,40,139,1,300,5.32e-57,197,"TAC102","R2",40,139,300,1,100,300,300,TRUE
"TAC102","SRR7910035.14705590",97,100,3,0,218,317,2,301,5.49e-57,197,"TAC102","R2",218,317,301,2,100,300,300,TRUE
"TAC102","SRR7910035.5441088",97.98,99,2,0,58,156,3,299,5.49e-57,197,"TAC102","R2",58,156,299,3,99,297,297,TRUE
"TAC102","SRR7910035.8686919",99,100,1,0,378,477,2,301,5.54e-57,197,"TAC102","R2",378,477,301,2,100,300,300,TRUE
"TAC102","SRR7910035.11335644",96.97,99,3,0,55,153,3,299,5.65e-57,197,"TAC102","R2",55,153,299,3,99,297,297,TRUE
"TAC102","SRR7910035.10079247",95,100,5,0,22,121,2,301,5.77e-57,197,"TAC102","R2",22,121,2,301,100,300,300,TRUE
"TAC102","SRR7910035.14018453",97.98,99,2,0,303,401,1,297,5.87e-57,197,"TAC102","R2",303,401,297,1,99,297,297,TRUE
"TAC102","SRR7910035.13425685",95.96,99,4,0,226,324,2,298,5.88e-57,197,"TAC102","R2",226,324,298,2,99,297,297,TRUE
"TAC102","SRR7910035.3199239",100,93,0,0,808,900,21,299,6e-57,197,"TAC102","R2",808,900,21,299,93,279,279,TRUE
"TAC102","SRR7910035.27490946",97.959,98,2,0,318,415,1,294,6.12e-57,197,"TAC102","R2",318,415,294,1,98,294,294,TRUE
"TAC102","SRR7910035.22318177",94.949,99,5,0,207,305,3,299,6.18e-57,197,"TAC102","R2",207,305,299,3,99,297,297,TRUE
"TAC102","SRR7910035.17780281",97.959,98,2,0,67,164,3,296,6.24e-57,197,"TAC102","R2",67,164,3,296,98,294,294,TRUE
"TAC102","SRR7910035.9479734",98.958,96,1,0,83,178,2,289,6.31e-57,197,"TAC102","R2",83,178,2,289,96,288,288,TRUE
"TAC102","SRR7910035.8572467",96.97,99,3,0,1,99,4,300,6.37e-57,197,"TAC102","R2",1,99,4,300,99,297,297,TRUE
"TAC102","SRR7910035.21118686",98.99,99,1,0,327,425,2,298,6.5e-57,197,"TAC102","R2",327,425,2,298,99,297,297,TRUE
"TAC102","SRR7910035.22218601",97,100,3,0,57,156,1,300,6.63e-57,197,"TAC102","R2",57,156,300,1,100,300,300,TRUE
"TAC102","SRR7910035.1994347",97.98,99,2,0,394,492,2,298,7.03e-57,197,"TAC102","R2",394,492,2,298,99,297,297,TRUE
"TAC102","SRR7910035.10369357",95.96,99,4,0,407,505,2,298,7.39e-57,197,"TAC102","R2",407,505,298,2,99,297,297,TRUE
"TAC102","SRR7910035.23989954",97.959,98,2,0,218,315,2,295,7.54e-57,197,"TAC102","R2",218,315,2,295,98,294,294,TRUE
"TAC102","SRR7910035.6012317",95.96,99,4,0,295,393,3,299,7.69e-57,197,"TAC102","R2",295,393,299,3,99,297,297,TRUE
"TAC102","SRR7910035.19396426",98,100,2,0,367,466,1,300,7.77e-57,197,"TAC102","R2",367,466,1,300,100,300,300,TRUE
"TAC102","SRR7910035.1346716",97.98,99,2,0,359,457,3,299,7.77e-57,197,"TAC102","R2",359,457,299,3,99,297,297,TRUE
"TAC102","SRR7910035.22283367",97.98,99,2,0,342,440,3,299,7.85e-57,197,"TAC102","R2",342,440,299,3,99,297,297,TRUE
"TAC102","SRR7910035.9943496",96,100,4,0,8,107,1,300,7.93e-57,197,"TAC102","R2",8,107,300,1,100,300,300,TRUE
"TAC102","SRR7910035.3612149",100,96,0,0,190,285,1,288,8.01e-57,197,"TAC102","R2",190,285,288,1,96,288,288,TRUE
"TAC102","SRR7910035.15495113",100,93,0,0,808,900,2,280,8.09e-57,197,"TAC102","R2",808,900,280,2,93,279,279,TRUE
"TAC102","SRR7910035.12301303",94,100,6,0,246,345,1,300,8.17e-57,197,"TAC102","R2",246,345,300,1,100,300,300,TRUE
"TAC102","SRR7910035.13981633",97.98,99,2,0,394,492,2,298,8.41e-57,197,"TAC102","R2",394,492,2,298,99,297,297,TRUE
"TAC102","SRR7910035.28127339",95,100,5,0,237,336,1,300,8.67e-57,197,"TAC102","R2",237,336,1,300,100,300,300,TRUE
"TAC102","SRR7910035.18618214",98,100,2,0,332,431,2,301,9.29e-57,196,"TAC102","R2",332,431,2,301,100,300,300,TRUE
"TAC102","SRR7910035.13261658",95.96,99,4,0,286,384,2,298,9.29e-57,196,"TAC102","R2",286,384,298,2,99,297,297,TRUE
"TAC102","SRR7910035.8458081",97.98,99,2,0,5,103,3,299,9.57e-57,196,"TAC102","R2",5,103,3,299,99,297,297,TRUE
"TAC102","SRR7910035.26696154",97,100,3,0,57,156,1,300,9.96e-57,196,"TAC102","R2",57,156,300,1,100,300,300,TRUE
"TAC102","SRR7910035.21213448",95.96,99,4,0,290,388,3,299,1.01e-56,196,"TAC102","R2",290,388,299,3,99,297,297,TRUE
"TAC102","SRR7910035.18779233",94.949,99,5,0,424,522,3,299,1.02e-56,196,"TAC102","R2",424,522,3,299,99,297,297,TRUE
"TAC102","SRR7910035.26625331",98.99,99,1,0,314,412,2,298,1.04e-56,196,"TAC102","R2",314,412,2,298,99,297,297,TRUE
"TAC102","SRR7910035.8017111",94,100,6,0,277,376,1,300,1.09e-56,196,"TAC102","R2",277,376,1,300,100,300,300,TRUE
"TAC102","SRR7910035.3160114",96,100,4,0,487,586,1,300,1.11e-56,196,"TAC102","R2",487,586,1,300,100,300,300,TRUE
"TAC102","SRR7910035.22016128",96,100,4,0,6,105,2,301,1.16e-56,196,"TAC102","R2",6,105,301,2,100,300,300,TRUE
"TAC102","SRR7910035.24890179",98,100,2,0,366,465,2,301,1.2e-56,196,"TAC102","R2",366,465,2,301,100,300,300,TRUE
"TAC102","SRR7910035.13039860",97.98,99,2,0,330,428,3,299,1.2e-56,196,"TAC102","R2",330,428,3,299,99,297,297,TRUE
"TAC102","SRR7910035.3492969",96,100,4,0,340,439,2,301,1.24e-56,196,"TAC102","R2",340,439,2,301,100,300,300,TRUE
"TAC102","SRR7910035.20972328",96,100,4,0,299,398,1,300,1.26e-56,196,"TAC102","R2",299,398,1,300,100,300,300,TRUE
"TAC102","SRR7910035.16275830",96,100,4,0,20,119,1,300,1.26e-56,196,"TAC102","R2",20,119,1,300,100,300,300,TRUE
"TAC102","SRR7910035.12009605",98,100,2,0,382,481,2,301,1.26e-56,196,"TAC102","R2",382,481,301,2,100,300,300,TRUE
"TAC102","SRR7910035.22830496",94.949,99,5,0,229,327,3,299,1.3e-56,196,"TAC102","R2",229,327,3,299,99,297,297,TRUE
"TAC102","SRR7910035.23018446",96,100,4,0,301,400,1,300,1.38e-56,196,"TAC102","R2",301,400,300,1,100,300,300,TRUE
"TAC102","SRR7910035.16383947",98.99,99,1,0,307,405,1,297,1.38e-56,196,"TAC102","R2",307,405,1,297,99,297,297,TRUE
"TAC102","SRR7910035.8920464",96,100,4,0,277,376,2,301,1.4e-56,196,"TAC102","R2",277,376,2,301,100,300,300,TRUE
"TAC102","SRR7910035.14652236",97.98,99,2,0,327,425,2,298,1.44e-56,196,"TAC102","R2",327,425,2,298,99,297,297,TRUE
"TAC102","SRR7910035.26578140",97,100,3,0,371,470,1,300,1.48e-56,196,"TAC102","R2",371,470,1,300,100,300,300,TRUE
"TAC102","SRR7910035.3969610",98.99,99,1,0,311,409,2,298,1.5e-56,196,"TAC102","R2",311,409,298,2,99,297,297,TRUE
"TAC102","SRR7910035.5929241",97.98,99,2,0,362,460,3,299,1.51e-56,196,"TAC102","R2",362,460,3,299,99,297,297,TRUE
"TAC102","SRR7910035.27628305",96.97,99,3,0,293,391,1,297,1.52e-56,196,"TAC102","R2",293,391,1,297,99,297,297,TRUE
"TAC102","SRR7910035.16421404",98.99,99,1,0,367,465,3,299,1.54e-56,196,"TAC102","R2",367,465,3,299,99,297,297,TRUE
"TAC102","SRR7910035.20138932",94.949,99,5,0,23,121,2,298,1.56e-56,196,"TAC102","R2",23,121,2,298,99,297,297,TRUE
"TAC102","SRR7910035.19405601",97.98,99,2,0,498,596,3,299,1.57e-56,196,"TAC102","R2",498,596,3,299,99,297,297,TRUE
"TAC102","SRR7910035.4936648",94,100,6,0,282,381,2,301,1.57e-56,196,"TAC102","R2",282,381,301,2,100,300,300,TRUE
"TAC102","SRR7910035.3898625",98.969,97,1,0,318,414,3,293,1.65e-56,196,"TAC102","R2",318,414,3,293,97,291,291,TRUE
"TAC102","SRR7910035.13531334",96.97,99,3,0,535,633,2,298,1.74e-56,196,"TAC102","R2",535,633,298,2,99,297,297,TRUE
"TAC102","SRR7910035.28021955",97,100,3,0,384,483,2,301,1.81e-56,196,"TAC102","R2",384,483,2,301,100,300,300,TRUE
"TAC102","SRR7910035.12299640",96,100,4,0,4,103,1,300,1.84e-56,196,"TAC102","R2",4,103,300,1,100,300,300,TRUE
"TAC102","SRR7910035.10438312",95,100,5,0,48,147,2,301,2.1e-56,196,"TAC102","R2",48,147,301,2,100,300,300,TRUE
"TAC102","SRR7910035.13219685",97,100,3,0,385,484,2,301,2.25e-56,196,"TAC102","R2",385,484,2,301,100,300,300,TRUE
"TAC102","SRR7910035.16669005",96.97,99,3,0,37,135,2,298,2.27e-56,196,"TAC102","R2",37,135,298,2,99,297,297,TRUE
"TAC102","SRR7910035.27595825",97,100,3,0,324,423,2,301,2.3e-56,196,"TAC102","R2",324,423,2,301,100,300,300,TRUE
"TAC102","SRR7910035.12011639",96,100,4,0,44,143,1,300,2.32e-56,195,"TAC102","R2",44,143,300,1,100,300,300,TRUE
"TAC102","SRR7910035.27529283",97.98,99,2,0,315,413,2,298,2.34e-56,195,"TAC102","R2",315,413,298,2,99,297,297,TRUE
"TAC102","SRR7910035.14548430",98.98,98,1,0,367,464,3,296,2.34e-56,195,"TAC102","R2",367,464,3,296,98,294,294,TRUE
"TAC102","SRR7910035.19043152",95.96,99,4,0,415,513,2,298,2.37e-56,195,"TAC102","R2",415,513,298,2,99,297,297,TRUE
"TAC102","SRR7910035.17804364",94,100,6,0,256,355,2,301,2.54e-56,195,"TAC102","R2",256,355,301,2,100,300,300,TRUE
"TAC102","SRR7910035.6583927",96.97,99,3,0,57,155,3,299,2.59e-56,195,"TAC102","R2",57,155,299,3,99,297,297,TRUE
"TAC102","SRR7910035.5080203",95.918,98,4,0,52,149,2,295,2.59e-56,195,"TAC102","R2",52,149,295,2,98,294,294,TRUE
"TAC102","SRR7910035.13532673",98.99,99,1,0,375,473,3,299,2.64e-56,195,"TAC102","R2",375,473,299,3,99,297,297,TRUE
"TAC102","SRR7910035.13267385",96.97,99,3,0,20,118,3,299,2.64e-56,195,"TAC102","R2",20,118,299,3,99,297,297,TRUE
"TAC102","SRR7910035.15073542",94.949,99,5,0,196,294,3,299,2.69e-56,195,"TAC102","R2",196,294,299,3,99,297,297,TRUE
"TAC102","SRR7910035.25095575",96.97,99,3,0,526,624,3,299,2.74e-56,195,"TAC102","R2",526,624,3,299,99,297,297,TRUE
"TAC102","SRR7910035.12086984",96,100,4,0,470,569,1,300,2.8e-56,195,"TAC102","R2",470,569,1,300,100,300,300,TRUE
"TAC102","SRR7910035.1033845",95,100,5,0,402,501,1,300,2.86e-56,195,"TAC102","R2",402,501,1,300,100,300,300,TRUE
"TAC102","SRR7910035.25432249",95.918,98,4,0,416,513,2,295,3.06e-56,195,"TAC102","R2",416,513,295,2,98,294,294,TRUE
"TAC102","SRR7910035.7919249",95.96,99,4,0,482,580,1,297,3.06e-56,195,"TAC102","R2",482,580,297,1,99,297,297,TRUE
"TAC102","SRR7910035.20945691",95.96,99,4,0,300,398,3,299,3.09e-56,195,"TAC102","R2",300,398,3,299,99,297,297,TRUE
"TAC102","SRR7910035.13835571",95.96,99,4,0,423,521,1,297,3.15e-56,195,"TAC102","R2",423,521,1,297,99,297,297,TRUE
"TAC102","SRR7910035.26546165",96.97,99,3,0,327,425,3,299,3.19e-56,195,"TAC102","R2",327,425,299,3,99,297,297,TRUE
"TAC102","SRR7910035.19971207",92.929,99,7,0,252,350,2,298,3.19e-56,195,"TAC102","R2",252,350,2,298,99,297,297,TRUE
"TAC102","SRR7910035.21452504",96,100,4,0,38,137,1,300,3.25e-56,195,"TAC102","R2",38,137,1,300,100,300,300,TRUE
"TAC102","SRR7910035.19181394",96.97,99,3,0,388,486,3,299,3.25e-56,195,"TAC102","R2",388,486,299,3,99,297,297,TRUE
"TAC102","SRR7910035.14389581",96.97,99,3,0,502,600,2,298,3.31e-56,195,"TAC102","R2",502,600,298,2,99,297,297,TRUE
"TAC102","SRR7910035.2945437",94.949,99,5,0,280,378,1,297,3.32e-56,195,"TAC102","R2",280,378,1,297,99,297,297,TRUE
"TAC102","SRR7910035.24293655",96.97,99,3,0,343,441,1,297,3.44e-56,195,"TAC102","R2",343,441,297,1,99,297,297,TRUE
"TAC102","SRR7910035.19167711",96.97,99,3,0,364,462,1,297,3.48e-56,195,"TAC102","R2",364,462,1,297,99,297,297,TRUE
"TAC102","SRR7910035.14464840",96,100,4,0,461,560,2,301,3.7e-56,195,"TAC102","R2",461,560,2,301,100,300,300,TRUE
"TAC102","SRR7910035.4801669",95.96,99,4,0,52,150,3,299,3.77e-56,195,"TAC102","R2",52,150,299,3,99,297,297,TRUE
"TAC102","SRR7910035.3323693",96,100,4,0,434,533,2,301,3.81e-56,195,"TAC102","R2",434,533,2,301,100,300,300,TRUE
"TAC102","SRR7910035.26291056",96.97,99,3,0,443,541,3,299,3.96e-56,195,"TAC102","R2",443,541,3,299,99,297,297,TRUE
"TAC102","SRR7910035.25090191",98,100,2,0,312,411,2,301,4e-56,195,"TAC102","R2",312,411,2,301,100,300,300,TRUE
"TAC102","SRR7910035.9341323",96.97,99,3,0,68,166,3,299,4.16e-56,195,"TAC102","R2",68,166,299,3,99,297,297,TRUE
"TAC102","SRR7910035.9303760",98,100,2,0,378,477,2,301,4.33e-56,195,"TAC102","R2",378,477,301,2,100,300,300,TRUE
"TAC102","SRR7910035.815757",96.97,99,3,0,355,453,1,297,4.51e-56,194,"TAC102","R2",355,453,297,1,99,297,297,TRUE
"TAC102","SRR7910035.24393179",97,100,3,0,458,557,2,301,4.83e-56,194,"TAC102","R2",458,557,2,301,100,300,300,TRUE
"TAC102","SRR7910035.5113806",96,100,4,0,529,628,1,300,4.83e-56,194,"TAC102","R2",529,628,300,1,100,300,300,TRUE
"TAC102","SRR7910035.17590748",94.949,99,5,0,391,489,3,299,4.93e-56,194,"TAC102","R2",391,489,3,299,99,297,297,TRUE
"TAC102","SRR7910035.27750273",97,100,3,0,368,467,1,300,5.03e-56,194,"TAC102","R2",368,467,1,300,100,300,300,TRUE
"TAC102","SRR7910035.15907272",95.96,99,4,0,305,403,3,299,5.08e-56,194,"TAC102","R2",305,403,299,3,99,297,297,TRUE
"TAC102","SRR7910035.26906787",96,100,4,0,339,438,1,300,5.29e-56,194,"TAC102","R2",339,438,300,1,100,300,300,TRUE
"TAC102","SRR7910035.3898960",96.939,98,3,0,1,98,1,294,5.29e-56,194,"TAC102","R2",1,98,294,1,98,294,294,TRUE
"TAC102","SRR7910035.17086690",97.98,99,2,0,309,407,3,299,5.45e-56,194,"TAC102","R2",309,407,3,299,99,297,297,TRUE
"TAC102","SRR7910035.14199610",98,100,2,0,367,466,1,300,5.5e-56,194,"TAC102","R2",367,466,1,300,100,300,300,TRUE
"TAC102","SRR7910035.9954762",94,100,6,0,410,509,1,300,5.56e-56,194,"TAC102","R2",410,509,300,1,100,300,300,TRUE
"TAC102","SRR7910035.9473400",96.97,99,3,0,303,401,1,297,5.94e-56,194,"TAC102","R2",303,401,297,1,99,297,297,TRUE
"TAC102","SRR7910035.1431183",96,100,4,0,473,572,1,300,6.38e-56,194,"TAC102","R2",473,572,1,300,100,300,300,TRUE
"TAC102","SRR7910035.19148576",95.96,99,4,0,437,535,2,298,6.45e-56,194,"TAC102","R2",437,535,2,298,99,297,297,TRUE
"TAC102","SRR7910035.11547275",97.98,99,2,0,383,481,3,299,6.51e-56,194,"TAC102","R2",383,481,3,299,99,297,297,TRUE
"TAC102","SRR7910035.13122849",97.959,98,2,0,498,595,3,296,6.7e-56,194,"TAC102","R2",498,595,3,296,98,294,294,TRUE
"TAC102","SRR7910035.21837777",94.949,99,5,0,275,373,2,298,6.97e-56,194,"TAC102","R2",275,373,298,2,99,297,297,TRUE
"TAC102","SRR7910035.3637532",96.97,99,3,0,363,461,3,299,6.98e-56,194,"TAC102","R2",363,461,299,3,99,297,297,TRUE
"TAC102","SRR7910035.24859523",96.939,98,3,0,535,632,1,294,7.05e-56,194,"TAC102","R2",535,632,294,1,98,294,294,TRUE
"TAC102","SRR7910035.19346284",95.96,99,4,0,507,605,3,299,7.05e-56,194,"TAC102","R2",507,605,3,299,99,297,297,TRUE
"TAC102","SRR7910035.22503510",93.939,99,6,0,284,382,3,299,7.34e-56,194,"TAC102","R2",284,382,299,3,99,297,297,TRUE
"TAC102","SRR7910035.21455053",97,100,3,0,14,113,2,301,7.48e-56,194,"TAC102","R2",14,113,301,2,100,300,300,TRUE
"TAC102","SRR7910035.3374409",96,100,4,0,507,606,2,301,7.71e-56,194,"TAC102","R2",507,606,301,2,100,300,300,TRUE
"TAC102","SRR7910035.22522161",96.97,99,3,0,466,564,2,298,8.09e-56,194,"TAC102","R2",466,564,2,298,99,297,297,TRUE
"TAC102","SRR7910035.6282374",95.96,99,4,0,68,166,3,299,8.26e-56,194,"TAC102","R2",68,166,3,299,99,297,297,TRUE
"TAC102","SRR7910035.1398154",96.97,99,3,0,517,615,2,298,8.6e-56,194,"TAC102","R2",517,615,2,298,99,297,297,TRUE
"TAC102","SRR7910035.7414787",93,100,7,0,240,339,1,300,8.77e-56,194,"TAC102","R2",240,339,1,300,100,300,300,TRUE
"TAC102","SRR7910035.11717975",97.98,99,2,0,372,470,3,299,8.95e-56,194,"TAC102","R2",372,470,299,3,99,297,297,TRUE
"TAC102","SRR7910035.147446",93.878,98,6,0,820,917,1,294,9.04e-56,194,"TAC102","R2",820,917,294,1,98,294,294,TRUE
"TAC102","SRR7910035.26633647",95,100,5,0,480,579,2,301,9.22e-56,194,"TAC102","R2",480,579,2,301,100,300,300,TRUE
"TAC102","SRR7910035.10582779",96,100,4,0,438,537,2,301,9.31e-56,194,"TAC102","R2",438,537,2,301,100,300,300,TRUE
"TAC102","SRR7910035.12433900",96.774,93,3,0,842,934,21,299,9.59e-56,194,"TAC102","R2",842,934,299,21,93,279,279,TRUE
"TAC102","SRR7910035.12844626",95.96,99,4,0,79,177,1,297,9.88e-56,194,"TAC102","R2",79,177,1,297,99,297,297,TRUE
"TAC102","SRR7910035.9353801",95.96,99,4,0,330,428,1,297,9.98e-56,194,"TAC102","R2",330,428,297,1,99,297,297,TRUE
"TAC102","SRR7910035.22258985",96,100,4,0,536,635,2,301,1.01e-55,194,"TAC102","R2",536,635,2,301,100,300,300,TRUE
"TAC102","SRR7910035.11664190",94.949,99,5,0,514,612,2,298,1.03e-55,194,"TAC102","R2",514,612,298,2,99,297,297,TRUE
"TAC102","SRR7910035.23133019",96.907,97,3,0,194,290,1,291,1.04e-55,194,"TAC102","R2",194,290,1,291,97,291,291,TRUE
"TAC102","SRR7910035.8345661",94.949,99,5,0,291,389,3,299,1.04e-55,194,"TAC102","R2",291,389,299,3,99,297,297,TRUE
"TAC102","SRR7910035.17926967",93.939,99,6,0,275,373,3,299,1.1e-55,194,"TAC102","R2",275,373,299,3,99,297,297,TRUE
"TAC102","SRR7910035.7135250",95,100,5,0,39,138,2,301,1.1e-55,194,"TAC102","R2",39,138,2,301,100,300,300,TRUE
"TAC102","SRR7910035.14239562",97.98,99,2,0,364,462,1,297,1.13e-55,193,"TAC102","R2",364,462,1,297,99,297,297,TRUE
"TAC102","SRR7910035.26187217",95,100,5,0,520,619,2,301,1.15e-55,193,"TAC102","R2",520,619,301,2,100,300,300,TRUE
"TAC102","SRR7910035.13679930",95.96,99,4,0,33,131,3,299,1.18e-55,193,"TAC102","R2",33,131,299,3,99,297,297,TRUE
"TAC102","SRR7910035.24874589",95.96,99,4,0,72,170,2,298,1.2e-55,193,"TAC102","R2",72,170,2,298,99,297,297,TRUE
"TAC102","SRR7910035.7215478",95.96,99,4,0,386,484,3,299,1.22e-55,193,"TAC102","R2",386,484,3,299,99,297,297,TRUE
"TAC102","SRR7910035.5800308",95,100,5,0,53,152,1,300,1.32e-55,193,"TAC102","R2",53,152,300,1,100,300,300,TRUE
"TAC102","SRR7910035.20466121",93,100,7,0,211,310,2,301,1.41e-55,193,"TAC102","R2",211,310,301,2,100,300,300,TRUE
"TAC102","SRR7910035.9291751",96,100,4,0,309,408,1,300,1.53e-55,193,"TAC102","R2",309,408,300,1,100,300,300,TRUE
"TAC102","SRR7910035.928510",95.96,99,4,0,390,488,3,299,1.53e-55,193,"TAC102","R2",390,488,3,299,99,297,297,TRUE
"TAC102","SRR7910035.15478502",94,100,6,0,401,500,2,301,1.56e-55,193,"TAC102","R2",401,500,301,2,100,300,300,TRUE
"TAC102","SRR7910035.14543024",92.929,99,7,0,233,331,3,299,1.57e-55,193,"TAC102","R2",233,331,3,299,99,297,297,TRUE
"TAC102","SRR7910035.8359932",94.949,99,5,0,320,418,3,299,1.64e-55,193,"TAC102","R2",320,418,3,299,99,297,297,TRUE
"TAC102","SRR7910035.22520500",95.96,99,4,0,330,428,3,299,1.72e-55,193,"TAC102","R2",330,428,3,299,99,297,297,TRUE
"TAC102","SRR7910035.15734616",96.907,97,3,0,196,292,3,293,1.81e-55,193,"TAC102","R2",196,292,293,3,97,291,291,TRUE
"TAC102","SRR7910035.7389462",96,100,4,0,4,103,1,300,1.83e-55,193,"TAC102","R2",4,103,300,1,100,300,300,TRUE
"TAC102","SRR7910035.6757065",95.918,98,4,0,190,287,6,299,2e-55,193,"TAC102","R2",190,287,299,6,98,294,294,TRUE
"TAC102","SRR7910035.3538301",98.947,95,1,0,190,284,16,300,2.06e-55,193,"TAC102","R2",190,284,16,300,95,285,285,TRUE
"TAC102","SRR7910035.2118218",94.949,99,5,0,56,154,2,298,2.08e-55,192,"TAC102","R2",56,154,2,298,99,297,297,TRUE
